section,strat_m,d13C,d18O,unit,lithology,location,northing,easting,87Sr/86Sr,Sr_ppm,Mn/Sr,Rb/Sr,carb_perc
U1225,70,-0.629444444,-29.08919189,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,71,-0.584444444,-21.2267816,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,72,-0.371444444,-27.68260937,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,74,-1.205444444,-28.16367841,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,75,-0.599444444,-20.92487613,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,76,-0.544444444,-21.13472518,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,77.5,-0.367444444,-20.12309439,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,78.5,-0.507444444,-9.702901372,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,79.5,-1.325444444,-29.69003327,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,80.5,-0.897444444,-17.4376205,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,81.5,-0.085444444,-20.91893701,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,82.5,-0.201444444,-19.43415601,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,84.5,-0.522444444,-27.39654156,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,86.5,-0.089444444,-19.00752894,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,88.5,0.490555556,-10.25227034,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,89.5,0.326555556,-9.346553933,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,90.5,1.295555556,-16.08449009,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,91.5,0.539555556,-10.06617779,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,92.5,0.135555556,-12.42697957,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,93.5,0.438555556,-11.2945866,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,95.5,0.588555556,-15.84395557,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,96.5,1.209555556,-12.9921862,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,97.5,-0.254444444,-12.68731117,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,98.5,0.817555556,-12.19337403,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,99.5,0.383555556,-14.06518793,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,100.5,-0.451444444,-13.67518546,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,101.5,0.292555556,-12.65167643,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,103,0.144555556,-15.12829113,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,104,0.169555556,-14.76897413,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,105,0.172555556,-19.62915725,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,106,2.919555556,-13.35843218,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,107,2.497888889,,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,108,0.626888889,,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,109,1.065888889,,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,110,0.610888889,,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,111,0.458888889,,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,112,0.304888889,,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,113,0.349888889,,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,114,0.691888889,,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,115,1.296888889,,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,116,1.156888889,,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,117,0.990888889,,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,118,0.977888889,,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,119,0.228888889,,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,120,1.715888889,,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,121,3.119888889,,Sh1,l,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1225,123,4.651888889,,Sh1,d,Khevtee Tsakhir Range,"N46 39'10.6""","E96 48'41.8""",,,,,
U1235,79,6.308333333,-6.509522395,Sh3-4,l,Tsagaan Gorge W.,N46 49.46',E95 48.14',0.707826,1020,,,
U1235,80,6.723333333,-9.381088839,Sh3-4,l,Tsagaan Gorge W.,N46 49.46',E95 48.14',,,,,
U1235,81,6.413333333,-8.265523385,Sh3-4,l,Tsagaan Gorge W.,N46 49.46',E95 48.14',,,,,
U1235,82,5.630333333,-8.673343232,Sh3-4,l,Tsagaan Gorge W.,N46 49.46',E95 48.14',,,,,
U1235,83,5.274333333,-9.081163078,Sh3-4,l,Tsagaan Gorge W.,N46 49.46',E95 48.14',,,,,
U1235,85,5.623333333,-8.787176441,Sh3-4,l,Tsagaan Gorge W.,N46 49.46',E95 48.14',,,,,
U1235,86,3.492333333,-9.498881465,Sh3-4,l,Tsagaan Gorge W.,N46 49.46',E95 48.14',0.707883,817,,,
U1235,87,6.027333333,-8.443697105,Sh3-4,l,Tsagaan Gorge W.,N46 49.46',E95 48.14',,,,,
U1235,89,2.927333333,-7.881460035,Sh3-4,l,Tsagaan Gorge W.,N46 49.46',E95 48.14',,,,,
U1235,90,6.156333333,-8.802024251,Sh3-4,l,Tsagaan Gorge W.,N46 49.46',E95 48.14',,,,,
U1235,91,6.054333333,-7.640925513,Sh3-4,l,Tsagaan Gorge W.,N46 49.46',E95 48.14',,,,,
U1235,93,5.522333333,-8.460524623,Sh3-4,l,Tsagaan Gorge W.,N46 49.46',E95 48.14',,,,,
U1235,94,7.399333333,-7.497396684,Sh3-4,l,Tsagaan Gorge W.,N46 49.46',E95 48.14',0.707825,2230,,,
U1235,104,7.981333333,-7.148968077,Sh3-4,l,Tsagaan Gorge W.,N46 49.46',E95 48.14',0.707836,1800,,,
U1235,105,6.946333333,-6.92427122,Sh3-4,l,Tsagaan Gorge W.,N46 49.46',E95 48.14',,,,,
U1235,106,7.241333333,-7.283588221,Sh3-4,l,Tsagaan Gorge W.,N46 49.46',E95 48.14',,,,,
U1235,107,4.375,-6.152075119,Sh3-4,l,Tsagaan Gorge W.,N46 49.46',E95 48.14',,,,,
U1235,109,4.975,-6.191669279,Sh3-4,l,Tsagaan Gorge W.,N46 49.46',E95 48.14',,,,,
U1235,110,7.205,-6.812307735,Sh3-4,l,Tsagaan Gorge W.,N46 49.46',E95 48.14',,,,,
U1235,111,7.642,-6.699464379,Sh3-4,l,Tsagaan Gorge W.,N46 49.46',E95 48.14',0.707893,669,,,
U1235,112,7.142,-7.044923424,Sh3-4,l,Tsagaan Gorge W.,N46 49.46',E95 48.14',,,,,
U1235,113,5.799,-6.395579202,Sh3-4,l,Tsagaan Gorge W.,N46 49.46',E95 48.14',,,,,
U1235,114,6.757,-6.643042701,Sh3-4,l,Tsagaan Gorge W.,N46 49.46',E95 48.14',,,,,
U1235,115,7.304,-6.878627952,Sh3-4,l,Tsagaan Gorge W.,N46 49.46',E95 48.14',,,,,
U1235,116,7.569,-7.369595535,Sh3-4,l,Tsagaan Gorge W.,N46 49.46',E95 48.14',,,,,
U1235,117,4.255,-6.877638098,Sh3-4,l,Tsagaan Gorge W.,N46 49.46',E95 48.14',,,,,
U1235,118,4.146,-8.07437158,Sh3-4,l,Tsagaan Gorge W.,N46 49.46',E95 48.14',0.708004,475,,,
U1235,119,1.921,-16.90386923,Sh3-4,l,Tsagaan Gorge W.,N46 49.46',E95 48.14',,,,,
U1235,143,5.8,-8.518816025,Sh3-4,l,Tsagaan Gorge W.,N46 49.46',E95 48.14',0.707951,1470,,,
U1235,144,4.818,-7.364646265,Sh3-4,l,Tsagaan Gorge W.,N46 49.46',E95 48.14',,,,,
U1235,145,5.241,-8.130793258,Sh3-4,l,Tsagaan Gorge W.,N46 49.46',E95 48.14',,,,,
U1240,0,3.218,-5.079324778,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,1,3.12,-4.595286174,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,2,3.031,-4.448787782,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,3,2.714,-4.603205006,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,4,3.153,-4.255766253,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,5,3.238,-4.636860042,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,6,3.325,-3.93307385,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,7,3.067,-3.916246332,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,8,3.545,-2.740299784,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,9,2.356,-7.426268604,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,10,3.088,-3.98256655,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,11,3.582,-1.060517552,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,12,3.24,-1.034781348,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,13,2.375,-4.814043907,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,14,2.516,-5.897934033,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,15,3.363,-2.596770955,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,16,3.53,-3.34609043,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,17,3.257,-3.39558313,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,18,3.438,-2.866011242,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,19,3.051,-4.718028069,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,20,3.191,-3.564848163,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,21,3.485,-2.681898399,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,22,2.893,-3.206521017,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,23,2.774,-5.158513098,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,24,3.179,-5.6296836,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,25,2.54,-5.853390603,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,26,2.749,-5.967223813,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,27,2.881,-3.568807579,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,28,2.989,-6.406718988,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,29,2.489,-9.473286669,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,30,3,-5.108030544,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,31,2.81,-7.029337151,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,32,2.986,-4.914019161,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,33,2.335,-8.59429632,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,34,2.543,-9.776181992,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,35,3.03,-5.434682363,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,36,2.976,-6.070168629,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,37,2.708,-9.696993672,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,38,3.236,-5.642551702,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,39,2.776,-5.274326015,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,40,2.614,-7.717285679,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,41,2.34,-2.541339131,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,42,2.794,-5.645521264,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,43,3.218,-6.372074098,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,44,3.14,-4.853638067,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,45,2.875,-3.988505674,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,46,3.036,-2.091945417,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,47,2.933,-2.654182487,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,48,2.568,-7.110505179,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,49,2.729,-7.330252766,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,50,2.983,-7.071900873,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,51,2.549111111,-5.576530012,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,52,2.715111111,-7.022706701,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,53,2.365111111,-4.156089527,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,54,2.796111111,-5.112288487,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,56,2.938111111,-5.293431769,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,57,4.147111111,-5.584448844,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,58,4.020111111,-3.657203113,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,59,4.445111111,-4.562919519,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,60,3.873111111,-1.341934615,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,61,3.763111111,0.017134923,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,62,3.917111111,-1.411224394,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,63,4.994111111,-1.212263741,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,64,4.932111111,-2.024933872,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,65,4.668111111,-2.485215981,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,66,4.463111111,-1.467646072,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,67,4.781111111,-0.921246666,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,68,4.789111111,-1.068734912,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,69,4.817111111,-1.124166735,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,70,4.967111111,-0.736143969,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,71,4.750111111,-0.839088784,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,72,4.879111111,-0.566878935,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,73,4.283111111,-1.682444389,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,74,4.528111111,-3.241464434,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,75,4.488111111,-0.938074184,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,76,4.407111111,-3.038544365,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,77,3.850111111,-1.596327092,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,78,4.368111111,-0.974698782,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,79,4.281111111,-2.686156342,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,80,4.817111111,-1.445869284,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,81,4.484111111,-1.169700019,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,82,3.271111111,-1.744805191,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,83,5.094111111,-1.159801479,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,84,4.289111111,-0.900459732,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,85,4.446111111,-1.348863593,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,86,4.273111111,-1.195436223,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,87,4.484111111,-0.889571338,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,88,4.131111111,-2.136787374,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,89,4.692111111,-1.317188265,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,90,4.214111111,-1.810135555,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,91,3.657111111,-2.057599054,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,92,3.534111111,-5.137034837,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,93,2.817111111,-4.447106602,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,94,2.948111111,-3.687888586,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,95,1.770111111,-1.408254832,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,96,2.858111111,-4.93213506,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,97,2.781111111,-4.831169952,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,98,2.615111111,-5.05586681,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,99,1.927111111,-1.858638401,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,100,2.011111111,-4.052154857,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,101,2.996111111,-0.214490913,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,105,2.159142857,-3.197470923,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,106,2.945142857,-0.647607028,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,108,3.232142857,-1.011873299,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,109,4.004142857,-0.343721851,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,110,2.707142857,-0.808953229,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,111,2.927142857,-4.415981193,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,112,2.645142857,-3.672600841,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,113,2.689142857,-1.300910666,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,114,2.068142857,-4.432808711,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,115,3.186142857,-1.030680525,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,116,2.166142857,-2.45112101,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,117,2.552142857,-0.697099728,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,118,1.377142857,-4.239787181,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,119,3.953142857,-0.060623608,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,120,4.569142857,-1.190047018,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,121,1.313142857,-0.693140312,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,122,3.843142857,-5.124716654,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,123,1.980142857,-6.212566196,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,124,1.428142857,-0.281361049,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,125,3.826142857,-0.732734472,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,126,2.151142857,-0.924766147,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,127,3.328142857,-0.860425637,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,128,1.415142857,-1.102939866,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,129,2.061142857,-1.249438258,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,130,1.952142857,-1.649339272,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,131,3.012142857,-0.75451126,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,132,3.231142857,-4.483291265,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,133,2.154142857,-5.668146498,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,134,2.496142857,-5.350403366,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,135,2.300142857,-2.346196486,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,136,2.830142857,-5.290022272,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,137,2.335142857,-4.237807473,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,138,2.796142857,0.224454343,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,139,2.796142857,-2.897545162,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,140,4.604142857,-1.203904974,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,141,3.810142857,-1.509769859,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,142,2.005142857,-1.889873794,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,143,0.414142857,-2.930210344,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,144,4.420142857,-0.666414254,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,145,2.698142857,0.461029448,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,146,2.854142857,-1.292991834,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,147,3.332142857,-0.565449146,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,148,4.310142857,-0.379356595,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,149,3.420142857,-0.194253898,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,150,2.718142857,-0.873293739,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,151,2.784142857,-1.422662707,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,152,4.196142857,-0.412021777,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,153,0.234142857,-0.842608265,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,154,2.568142857,-1.766142044,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,155,2.205142857,-6.164063351,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,155,2.172142857,-6.21355605,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,156,2.060142857,-1.093041326,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,157,3.306142857,0.264048503,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,158,3.115888889,-4.580626908,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,159,2.945888889,-2.500943661,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,160,4.434888889,-0.402453188,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,161,-0.113111111,-0.490550194,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,162,-1.300111111,-6.820666502,Sh2,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,163,2.544888889,-5.014182958,Sh3,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,164,3.499888889,-1.892183453,Sh3,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,165,3.357888889,-5.04684814,Sh3,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,166,2.795888889,-1.46060711,Sh3,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,167,3.687888889,0.370622783,Sh3,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,168,1.565888889,-0.257934505,Sh3,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,169,3.649888889,-0.90331931,Sh3,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,170,3.220888889,-1.366570981,Sh3,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
U1240,171,3.064888889,-0.978548214,Sh3,d,Shuurgat Range,N46 47.76',E96 11.45',,,,,
